"Notes"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Flat"	"654.2"	0	2320363006	0.0 (Unreliable)
	"Combined type"	"654.3"	0	2320363006	0.0 (Unreliable)
	"Other and unspecified"	"654.9"	7	2320363006	0.0 (Unreliable)
	"Delivery complicated by fetopelvic disproportion"	"655"	51	2320363006	0.0
	"Breech presentation"	"656.0"	20	2320363006	0.0
	"Transverse presentation"	"656.1"	15	2320363006	0.0 (Unreliable)
	"Brow presentation"	"656.2"	3	2320363006	0.0 (Unreliable)
	"Face presentation"	"656.3"	1	2320363006	0.0 (Unreliable)
	"Compound or shoulder presentation"	"656.4"	9	2320363006	0.0 (Unreliable)
	"Other specified"	"656.8"	0	2320363006	0.0 (Unreliable)
	"Unspecified"	"656.9"	3	2320363006	0.0 (Unreliable)
	"Multiple pregnancy"	"657.0"	16	2320363006	0.0 (Unreliable)
	"Uterine inertia"	"657.1"	48	2320363006	0.0
	"Cervical dystocia"	"657.2"	3	2320363006	0.0 (Unreliable)
	"Other and unspecified"	"657.9"	19	2320363006	0.0 (Unreliable)
	"First degree"	"658.0"	5	2320363006	0.0 (Unreliable)
	"Second degree"	"658.1"	0	2320363006	0.0 (Unreliable)
	"Third degree"	"658.2"	1	2320363006	0.0 (Unreliable)
	"Unspecified"	"658.9"	2	2320363006	0.0 (Unreliable)
	"Delivery with rupture of uterus"	"659"	150	2320363006	0.0
	"Laceration of urethra"	"660.0"	0	2320363006	0.0 (Unreliable)
	"Laceration of cervix"	"660.1"	31	2320363006	0.0
	"Other and unspecified obstetrical trauma"	"660.9"	27	2320363006	0.0
	"Premature rupture of membranes"	"661.0"	33	2320363006	0.0
	"Precipitate labor"	"661.1"	6	2320363006	0.0 (Unreliable)
	"Previous cesarean section"	"661.2"	21	2320363006	0.0
	"Umbilical cord complication"	"661.3"	9	2320363006	0.0 (Unreliable)
	"Specified complications"	"661.8"	88	2320363006	0.0
	"Unspecified complication"	"661.9"	279	2320363006	0.0
	"Anesthetic death in uncomplicated delivery"	"662"	44	2320363006	0.0
	"Sepsis of childbirth and the puerperium"	"670"	206	2320363006	0.0
	"Lower extremities"	"671.0"	16	2320363006	0.0 (Unreliable)
	"Other and unspecified sites"	"671.9"	94	2320363006	0.0
	"Pyrexia of unknown origin during the puerperium"	"672"	0	2320363006	0.0 (Unreliable)
	"Air embolism"	"673.0"	28	2320363006	0.0
	"Amniotic fluid embolism"	"673.1"	538	2320363006	0.0
	"Other and unspecified"	"673.9"	314	2320363006	0.0
	"Cerebral hemorrhage in the puerperium"	"674"	131	2320363006	0.0
	"Puerperal blood dyscrasias"	"675"	78	2320363006	0.0
	"Anemia of the puerperium"	"676"	3	2320363006	0.0 (Unreliable)
	"Sudden death from unknowm cause in the puerperium"	"677.0"	6	2320363006	0.0 (Unreliable)
	"Retained placenta, complicating puerperium"	"677.1"	5	2320363006	0.0 (Unreliable)
	"Other delayed postpartum hemorrhage"	"677.2"	5	2320363006	0.0 (Unreliable)
	"Other and unspecified"	"677.9"	128	2320363006	0.0
	"Mastitis and other disorders of lactation"	"678"	0	2320363006	0.0 (Unreliable)
	"Of face"	"680.0"	16	2320363006	0.0 (Unreliable)
	"Of neck"	"680.1"	9	2320363006	0.0 (Unreliable)
	"Of trunk"	"680.2"	17	2320363006	0.0 (Unreliable)
	"Of upper arm and forearm"	"680.3"	4	2320363006	0.0 (Unreliable)
	"Of hand"	"680.4"	1	2320363006	0.0 (Unreliable)
	"Of buttock"	"680.5"	7	2320363006	0.0 (Unreliable)
	"Of other parts of lower extremity"	"680.6"	5	2320363006	0.0 (Unreliable)
	"Of other and multiple sites"	"680.8"	14	2320363006	0.0 (Unreliable)
	"Of unspecified site"	"680.9"	44	2320363006	0.0
	"Cellulitis of finger and toe"	"681"	22	2320363006	0.0
	"Of head and neck"	"682.0"	251	2320363006	0.0
	"Of trunk"	"682.1"	1101	2320363006	0.0
	"Of upper arm and forearm"	"682.2"	248	2320363006	0.0
	"Of hand, except fingers"	"682.3"	38	2320363006	0.0
	"Of leg"	"682.4"	1143	2320363006	0.0
	"Of foot, except toes"	"682.5"	195	2320363006	0.0
	"Of other, multiple, and unspecified sites"	"682.9"	783	2320363006	0.0
	"Acute lymphadenitis"	"683"	21	2320363006	0.0
	"Impetigo"	"684"	20	2320363006	0.0
	"Pilonidal cyst"	"685"	32	2320363006	0.0
	"Pyoderma"	"686.0"	165	2320363006	0.0
	"Pyogenic granuloma"	"686.1"	374	2320363006	0.0
	"Dermatitis infection eczematoides"	"686.2"	2	2320363006	0.0 (Unreliable)
	"Other"	"686.9"	1004	2320363006	0.0
	"Seborrheic dermatitis"	"690"	1	2320363006	0.0 (Unreliable)
	"Infantile eczema and related conditions"	"691"	16	2320363006	0.0 (Unreliable)
	"Due to detergents"	"692.0"	0	2320363006	0.0 (Unreliable)
	"Due to oils and greases"	"692.1"	0	2320363006	0.0 (Unreliable)
	"Due to solvents"	"692.2"	0	2320363006	0.0 (Unreliable)
	"Due to drugs"	"692.3"	4	2320363006	0.0 (Unreliable)
	"Due to other chemicals"	"692.4"	3	2320363006	0.0 (Unreliable)
	"Due to food"	"692.5"	35	2320363006	0.0
	"Due to plants (except food)"	"692.6"	2	2320363006	0.0 (Unreliable)
	"Due to radiation, except sunburn"	"692.7"	2	2320363006	0.0 (Unreliable)
	"Due to sunburn"	"692.8"	5	2320363006	0.0 (Unreliable)
	"Due to other and unspecified cause"	"692.9"	362	2320363006	0.0
	"Dermatitis herpetiformis"	"693"	25	2320363006	0.0
	"Pemphigus"	"694"	1121	2320363006	0.0
	"Toxic erythema"	"695.0"	4	2320363006	0.0 (Unreliable)
	"Erythema multiforme"	"695.1"	593	2320363006	0.0
	"Erythema nodosum"	"695.2"	9	2320363006	0.0 (Unreliable)
	"Rosacea"	"695.3"	1	2320363006	0.0 (Unreliable)
	"Lupus erythematosus"	"695.4"	2568	2320363006	0.1
	"Other and unspecified"	"695.9"	340	2320363006	0.0
	"Psoriatic arthropathy"	"696.0"	26	2320363006	0.0
	"Other psoriasis"	"696.1"	182	2320363006	0.0
	"Parapsoriasis"	"696.2"	5	2320363006	0.0 (Unreliable)
	"Pityriasis rosea"	"696.3"	0	2320363006	0.0 (Unreliable)
	"Pityriasis rubra pilaris"	"696.4"	0	2320363006	0.0 (Unreliable)
	"Other and unspecified pityriasis"	"696.5"	0	2320363006	0.0 (Unreliable)
	"Other disorders"	"696.9"	1	2320363006	0.0 (Unreliable)
	"Planus"	"697.0"	7	2320363006	0.0 (Unreliable)
	"Nitidus"	"697.1"	0	2320363006	0.0 (Unreliable)
	"Other and unspecified"	"697.9"	1	2320363006	0.0 (Unreliable)
	"Pruritus ani"	"698.0"	0	2320363006	0.0 (Unreliable)
	"Pruritus of genital organs"	"698.1"	0	2320363006	0.0 (Unreliable)
	"Prurigo"	"698.2"	0	2320363006	0.0 (Unreliable)
	"Lichenification and lichen simplex chronicus"	"698.3"	13	2320363006	0.0 (Unreliable)
	"Dermatitis factitia (artifacta)"	"698.4"	2	2320363006	0.0 (Unreliable)
	"Other pruritic conditions"	"698.9"	2	2320363006	0.0 (Unreliable)
	"Corns and callosities"	"700"	2	2320363006	0.0 (Unreliable)
	"Circumscribed scleroderma"	"701.0"	5	2320363006	0.0 (Unreliable)
	"Keratoderma, acquired"	"701.1"	11	2320363006	0.0 (Unreliable)
	"Striae atrophicae"	"701.2"	0	2320363006	0.0 (Unreliable)
	"Keloid scar"	"701.3"	3	2320363006	0.0 (Unreliable)
	"Other hypertrophic and atrophic conditions of skin"	"701.9"	7	2320363006	0.0 (Unreliable)
	"Other dermatoses"	"702"	3	2320363006	0.0 (Unreliable)
	"Ingrowing nail"	"703.0"	2	2320363006	0.0 (Unreliable)
	"Other"	"703.9"	0	2320363006	0.0 (Unreliable)
	"Diseases of hair and hair follicles"	"704"	2	2320363006	0.0 (Unreliable)
	"Anhidrosis"	"705.0"	0	2320363006	0.0 (Unreliable)
	"Prickly heat"	"705.1"	1	2320363006	0.0 (Unreliable)
	"Other"	"705.9"	20	2320363006	0.0
	"Acne varioliformis"	"706.0"	0	2320363006	0.0 (Unreliable)
	"Other acne"	"706.1"	1	2320363006	0.0 (Unreliable)
	"Sebaceous cyst"	"706.2"	11	2320363006	0.0 (Unreliable)
	"Seborrhea"	"706.3"	0	2320363006	0.0 (Unreliable)
	"Other"	"706.9"	0	2320363006	0.0 (Unreliable)
	"Decubitus ulcer"	"707.0"	9954	2320363006	0.4
	"Lower extremity, except decubitus ulcer"	"707.1"	798	2320363006	0.0
	"Other"	"707.9"	812	2320363006	0.0
	"Angioneurotic edema"	"708.0"	81	2320363006	0.0
	"Other and unspecified"	"708.9"	5	2320363006	0.0 (Unreliable)
	"Cicatrix"	"709.0"	11	2320363006	0.0 (Unreliable)
	"Tattoo"	"709.1"	0	2320363006	0.0 (Unreliable)
	"Other diseases of skin"	"709.9"	71	2320363006	0.0
	"Of spine"	"710.0"	1	2320363006	0.0 (Unreliable)
	"Of upper extremity (including shoulder)"	"710.1"	23	2320363006	0.0
	"Of hip"	"710.2"	67	2320363006	0.0
	"Of other parts of lower extremity"	"710.3"	90	2320363006	0.0
	"Of other and unspecified sites"	"710.9"	212	2320363006	0.0
	"Acute nonpyogenic arthritis"	"711"	0	2320363006	0.0 (Unreliable)
	"Juvenile rheumatoid arthritis"	"712.0"	60	2320363006	0.0
	"Rheumatoid arthritis with spleno-adenomegaly and leukopenia"	"712.1"	241	2320363006	0.0
	"Palindromic rheumatism"	"712.2"	2	2320363006	0.0 (Unreliable)
	"Other rheumatoid arthritis"	"712.3"	13974	2320363006	0.6
	"Spondylitis ankylopoietica"	"712.4"	382	2320363006	0.0
	"Chronic rheumatoid nodular fibrositis"	"712.5"	0	2320363006	0.0 (Unreliable)
	"Osteoarthritis"	"713.0"	3225	2320363006	0.1
	"Spondylitis osteoarthritica"	"713.1"	485	2320363006	0.0
	"Traumatic spondylopathy"	"713.2"	4	2320363006	0.0 (Unreliable)
	"Traumatic arthritis"	"714.0"	21	2320363006	0.0
	"Other"	"714.9"	138	2320363006	0.0
	"Arthritis, unspecified"	"715"	2810	2320363006	0.1
	"Dermatomyositis"	"716.0"	992	2320363006	0.0
	"Polymyositis"	"716.1"	994	2320363006	0.0
	"Lumbago"	"717.0"	0	2320363006	0.0 (Unreliable)
	"Scapulohumeral myofibrosis"	"717.1"	1	2320363006	0.0 (Unreliable)
	"Torticollis not specified as congential, pyschogenic, or traumatic"	"717.2"	13	2320363006	0.0 (Unreliable)
	"Other muscular rheumatism, fibrositis, and myalgia"	"717.9"	162	2320363006	0.0
	"Rheumatism, unspecified"	"718"	64	2320363006	0.0
	"Acute osteomyelitis"	"720.0"	95	2320363006	0.0
	"Chronic osteomyelitis"	"720.1"	371	2320363006	0.0
	"Unspecified ostemyelitis"	"720.2"	1503	2320363006	0.1
	"Periostitis without mention of osteomyelitis"	"720.3"	9	2320363006	0.0 (Unreliable)
	"Osteitis deformans"	"721"	1038	2320363006	0.0
	"Juvenile osteochondrosis of spine"	"722.0"	0	2320363006	0.0 (Unreliable)
	"Juvenile osteochondrosis of hip"	"722.1"	14	2320363006	0.0 (Unreliable)
	"Other juvenile osteochondrosis"	"722.2"	6	2320363006	0.0 (Unreliable)
	"Slipped upper femoral epiphysis, nontraumatic"	"722.3"	3	2320363006	0.0 (Unreliable)
	"Apophysitis, calcaneal"	"722.4"	1	2320363006	0.0 (Unreliable)
	"Osteochondritis dissecans"	"722.5"	2	2320363006	0.0 (Unreliable)
	"Unspecified forms of osteochondrosis"	"722.9"	1	2320363006	0.0 (Unreliable)
	"Osteoporosis"	"723.0"	2023	2320363006	0.1
	"Hypertrophic pulmonary osteoarthropathy"	"723.1"	3	2320363006	0.0 (Unreliable)
	"Spontaneous fracture"	"723.2"	764	2320363006	0.0
	"Cyst of bone, except jaw"	"723.3"	15	2320363006	0.0 (Unreliable)
	"Hyperostosis of skull"	"723.4"	7	2320363006	0.0 (Unreliable)
	"Aseptic necrosis, bone"	"723.5"	61	2320363006	0.0
	"Arrest of growth"	"723.6"	0	2320363006	0.0 (Unreliable)
	"Calcaneal spur"	"723.7"	0	2320363006	0.0 (Unreliable)
	"Other diseases of bone"	"723.9"	548	2320363006	0.0
	"Recurrent dislocation of shoulder"	"724.0"	3	2320363006	0.0 (Unreliable)
	"Other shoulder derangement"	"724.1"	0	2320363006	0.0 (Unreliable)
	"Recurrent dislocation of elbow"	"724.2"	0	2320363006	0.0 (Unreliable)
	"Other elbow derangement"	"724.3"	0	2320363006	0.0 (Unreliable)
	"Recurrent dislocation of knee"	"724.4"	1	2320363006	0.0 (Unreliable)
	"Other knee derangement"	"724.5"	18	2320363006	0.0 (Unreliable)
	"Derangement of other joints"	"724.9"	5	2320363006	0.0 (Unreliable)
	"Cervical"	"725.0"	86	2320363006	0.0
	"Lumbar and lumbosacral"	"725.1"	156	2320363006	0.0
	"Other specified site"	"725.8"	9	2320363006	0.0 (Unreliable)
	"Unspecified site"	"725.9"	231	2320363006	0.0
	"Affection of sacroiliac joint"	"726"	2	2320363006	0.0 (Unreliable)
	"Of spine"	"727.0"	44	2320363006	0.0
	"Of shoulder"	"727.1"	0	2320363006	0.0 (Unreliable)
	"Of elbow"	"727.2"	2	2320363006	0.0 (Unreliable)
	"Of wrist"	"727.3"	1	2320363006	0.0 (Unreliable)
	"Of finger"	"727.4"	1	2320363006	0.0 (Unreliable)
	"Of hip"	"727.5"	9	2320363006	0.0 (Unreliable)
	"Of knee"	"727.6"	4	2320363006	0.0 (Unreliable)
	"Of ankle"	"727.7"	1	2320363006	0.0 (Unreliable)
	"Of other and multiple sites"	"727.8"	4	2320363006	0.0 (Unreliable)
	"Of unspecified site"	"727.9"	8	2320363006	0.0 (Unreliable)
	"Cervicalgia"	"728.0"	1	2320363006	0.0 (Unreliable)
	"Cervicocranial syndrome"	"728.1"	0	2320363006	0.0 (Unreliable)
	"Diffuse syndrome cerviocobrachial"	"728.2"	0	2320363006	0.0 (Unreliable)
	"Radicular syndrome of upper limbs"	"728.3"	0	2320363006	0.0 (Unreliable)
	"Cervial myelopathy"	"728.4"	62	2320363006	0.0
	"Pain in thoracic spine"	"728.5"	1	2320363006	0.0 (Unreliable)
	"Thoracic myelopathy"	"728.6"	2	2320363006	0.0 (Unreliable)
	"Lumbalgia"	"728.7"	12	2320363006	0.0 (Unreliable)
	"Radicular syndrome of lower limbs"	"728.8"	2	2320363006	0.0 (Unreliable)
	"Other and unspecified"	"728.9"	44	2320363006	0.0
	"Pseudarthrosis of spine following fusion"	"729.0"	1	2320363006	0.0 (Unreliable)
	"Other diseases of spine NEC"	"729.1"	62	2320363006	0.0
	"Disease shoulder NEC"	"729.2"	5	2320363006	0.0 (Unreliable)
	"Disease elbow NEC"	"729.3"	1	2320363006	0.0 (Unreliable)
	"Flexion contracture of fingers"	"729.4"	0	2320363006	0.0 (Unreliable)
	"Disease hip NEC"	"729.5"	1746	2320363006	0.1
	"Loose body in knee"	"729.6"	11	2320363006	0.0 (Unreliable)
	"Chondromalacia of knee"	"729.7"	2	2320363006	0.0 (Unreliable)
	"Disease knee NEC"	"729.8"	239	2320363006	0.0
	"Disease joint NEC"	"729.9"	139	2320363006	0.0
	"Bunion"	"730"	14	2320363006	0.0 (Unreliable)
	"Of spine"	"731.0"	0	2320363006	0.0 (Unreliable)
	"Of shoulder"	"731.1"	6	2320363006	0.0 (Unreliable)
	"Of elbow"	"731.2"	8	2320363006	0.0 (Unreliable)
	"Of wrist"	"731.3"	4	2320363006	0.0 (Unreliable)
	"Of hand and fingers"	"731.4"	1	2320363006	0.0 (Unreliable)
	"Of hip and buttock"	"731.5"	6	2320363006	0.0 (Unreliable)
	"Of knee"	"731.6"	20	2320363006	0.0
	"Of ankle"	"731.7"	0	2320363006	0.0 (Unreliable)
	"Of foot and toe"	"731.8"	2	2320363006	0.0 (Unreliable)
	"Of other and unspecified sites"	"731.9"	28	2320363006	0.0
	"Infective myositis and other inflammatory diseases of tendon and fascia"	"732"	367	2320363006	0.0
	"Myasthenia gravis"	"733.0"	2377	2320363006	0.1
	"Muscular atrophy (idiopathic)"	"733.1"	171	2320363006	0.0
	"Myositis ossificans"	"733.2"	25	2320363006	0.0
	"Calcium deposit in tendon"	"733.3"	0	2320363006	0.0 (Unreliable)
	"Short Achilles tendon"	"733.4"	4	2320363006	0.0 (Unreliable)
	"Contracture of palmar fascia"	"733.5"	2	2320363006	0.0 (Unreliable)
	"Residual foreign body in tissue or bone"	"733.6"	5	2320363006	0.0 (Unreliable)
	"Other and unspecified diseases of muscle, tendon, and fascia"	"733.9"	921	2320363006	0.0
	"Progressive systemic sclerosis"	"734.0"	6519	2320363006	0.3
	"Systemic lupus erythematosus"	"734.1"	8588	2320363006	0.4
	"Other and unspecified"	"734.9"	1286	2320363006	0.1
	"Scoliosis"	"735.0"	258	2320363006	0.0
	"Kyphosis"	"735.1"	280	2320363006	0.0
	"Kyphoscoliosis"	"735.2"	1083	2320363006	0.0
	"Other and unspecified curvature of spine"	"735.9"	24	2320363006	0.0
	"Flat foot"	"736"	0	2320363006	0.0 (Unreliable)
	"Hallux valgus and unspecified hallux"	"737.0"	7	2320363006	0.0 (Unreliable)
	"Hallux varus"	"737.1"	0	2320363006	0.0 (Unreliable)
	"Of nasal bone"	"738.0"	0	2320363006	0.0 (Unreliable)
	"Of head"	"738.1"	2	2320363006	0.0 (Unreliable)
	"Of forearm, excluding fingers"	"738.2"	0	2320363006	0.0 (Unreliable)
	"Of fingers"	"738.3"	0	2320363006	0.0 (Unreliable)
	"Of hip"	"738.4"	5	2320363006	0.0 (Unreliable)
	"Of leg NEC"	"738.5"	26	2320363006	0.0
	"Of ankle and foot, excluding toes, acquired"	"738.6"	1	2320363006	0.0 (Unreliable)
	"Of toes NEC"	"738.7"	5	2320363006	0.0 (Unreliable)
	"Of other specified sites"	"738.8"	91	2320363006	0.0
	"Of unspecified site"	"738.9"	15	2320363006	0.0 (Unreliable)
	"Anencephalus"	"740"	9360	2320363006	0.4
	"With hydrocephalus"	"741.0"	4442	2320363006	0.2
	"Without mention of hydrocephalus"	"741.9"	2566	2320363006	0.1
	"Congenital hydrocephalus"	"742"	8361	2320363006	0.4
	"Encephalocele"	"743.0"	1128	2320363006	0.0
	"Microcephalus"	"743.1"	2178	2320363006	0.1
	"Other specified anomalies of brain"	"743.2"	1243	2320363006	0.1
	"Other specified anomalies of spinal cord"	"743.3"	70	2320363006	0.0
	"Neurofibromatosis"	"743.4"	506	2320363006	0.0
	"Other specified anomalies of nervous system"	"743.8"	166	2320363006	0.0
	"Unspecified anomalies of brain, spinal cord, and nervous system"	"743.9"	2327	2320363006	0.1
	"Anophthalmos"	"744.0"	26	2320363006	0.0
	"Microphthalmos"	"744.1"	0	2320363006	0.0 (Unreliable)
	"Buphthalmos"	"744.2"	2	2320363006	0.0 (Unreliable)
	"Congenital cataract"	"744.3"	8	2320363006	0.0 (Unreliable)
	"Coloboma"	"744.4"	0	2320363006	0.0 (Unreliable)
	"Aniridia"	"744.5"	0	2320363006	0.0 (Unreliable)
	"Retinitis pigmentosa"	"744.6"	1	2320363006	0.0 (Unreliable)
	"Congenital blepharoptosis"	"744.7"	0	2320363006	0.0 (Unreliable)
	"Other specified anomalies of eye"	"744.8"	5	2320363006	0.0 (Unreliable)
	"Unspecified anomalies of eye"	"744.9"	2	2320363006	0.0 (Unreliable)
	"Anomalies of ear causing impairment of hearing"	"745.0"	4	2320363006	0.0 (Unreliable)
	"Accessory auricle"	"745.1"	0	2320363006	0.0 (Unreliable)
	"Other specified anomalies of ear"	"745.2"	1	2320363006	0.0 (Unreliable)
	"Unspecified anomalies of ear"	"745.3"	3	2320363006	0.0 (Unreliable)
	"Branchial cleft, cyst or fistula; preauricular sinus"	"745.4"	8	2320363006	0.0 (Unreliable)
	"Webbing of neck"	"745.5"	2	2320363006	0.0 (Unreliable)
	"Other specified anomalies of face and neck"	"745.8"	8	2320363006	0.0 (Unreliable)
	"Unspecified anomalies of face and neck"	"745.9"	18	2320363006	0.0 (Unreliable)
	"Common truncus"	"746.0"	1552	2320363006	0.1
	"Transposition of great vessels"	"746.1"	4562	2320363006	0.2
	"Tetralogy of Fallot"	"746.2"	4310	2320363006	0.2
	"Ventricular septal defect"	"746.3"	6331	2320363006	0.3
	"Atrial septal defect"	"746.4"	3691	2320363006	0.2
	"Ostium atrioventriculare commune"	"746.5"	1097	2320363006	0.0
	"Anomalies of heart valve"	"746.6"	8916	2320363006	0.4
	"Fibroelastosis cordis"	"746.7"	1772	2320363006	0.1
	"Other specified anomalies of heart"	"746.8"	5533	2320363006	0.2
	"Unspecified anomalies of heart"	"746.9"	26863	2320363006	1.2
	"Patent ductus arteriosus"	"747.0"	2441	2320363006	0.1
	"Coarctation of aorta"	"747.1"	2214	2320363006	0.1
	"Other anomalies of aorta"	"747.2"	804	2320363006	0.0
	"Stenosis or atresia of pulmonary artery"	"747.3"	1725	2320363006	0.1
	"Anomalies of great veins"	"747.4"	1235	2320363006	0.1
	"Absence or hypoplasia of umbilical artery"	"747.5"	25	2320363006	0.0
	"Other anomalies of peripheral vascular system"	"747.6"	2275	2320363006	0.1
	"Other specified anomalies of circulatory system"	"747.8"	2258	2320363006	0.1
	"Unspecified anomalies of circulatory system"	"747.9"	665	2320363006	0.0
	"Choanal atresia"	"748.0"	72	2320363006	0.0
	"Other anomalies of nose"	"748.1"	37	2320363006	0.0
	"Web of larynx"	"748.2"	17	2320363006	0.0 (Unreliable)
	"Other anomalies of larynx, trachea, and bronchus"	"748.3"	1639	2320363006	0.1
	"Congenital cystic lung"	"748.4"	798	2320363006	0.0
	"Agenesis of lung"	"748.5"	370	2320363006	0.0
	"Other anomalies of lung"	"748.6"	4178	2320363006	0.2
	"Other specified anomalies of respiratory system"	"748.8"	25	2320363006	0.0
	"Unspecified anomalies of respiratory system"	"748.9"	227	2320363006	0.0
	"Cleft palate"	"749.0"	185	2320363006	0.0
	"Cleft lip"	"749.1"	21	2320363006	0.0
	"Cleft palate with cleft lip"	"749.2"	133	2320363006	0.0
	"Anomalies of tongue"	"750.0"	29	2320363006	0.0
	"Pyloric stenosis"	"750.1"	127	2320363006	0.0
	"Tracheo-esophageal fistula"	"750.2"	589	2320363006	0.0
	"Esophageal atresia and stenosis"	"750.3"	418	2320363006	0.0
	"Other specified anomalies of upper alimentary tract"	"750.8"	531	2320363006	0.0
	"Unspecified anomalies of upper alimentary tract"	"750.9"	83	2320363006	0.0
	"Meckel's diverticulum"	"751.0"	324	2320363006	0.0
	"Anomalies of intestinal fixation"	"751.1"	494	2320363006	0.0
	"Hirschsprung's disease"	"751.2"	627	2320363006	0.0
	"Atresia and stenosis of rectum and anal canal"	"751.3"	353	2320363006	0.0
	"Other anomalies of intestine"	"751.4"	1791	2320363006	0.1
	"Atresia of biliary ducts"	"751.5"	1529	2320363006	0.1
	"Other anomalies of gallbladder, bile ducts, and liver"	"751.6"	783	2320363006	0.0
	"Anomalies of pancreas"	"751.7"	57	2320363006	0.0
	"Other specified anomalies of digestive system"	"751.8"	53	2320363006	0.0
	"Unspecified anomalies of digestive system"	"751.9"	114	2320363006	0.0
	"Indeterminate sex"	"752.0"	8	2320363006	0.0 (Unreliable)
	"Undescended testicle"	"752.1"	10	2320363006	0.0 (Unreliable)
	"Hypospadias"	"752.2"	13	2320363006	0.0 (Unreliable)
	"Epispadias"	"752.3"	5	2320363006	0.0 (Unreliable)
	"Congenital hydrocele"	"752.4"	2	2320363006	0.0 (Unreliable)
	"Anomalies of ovary, fallopian tube, and uterus"	"752.5"	9	2320363006	0.0 (Unreliable)
	"Anomalies of vagina and external female genitalia"	"752.6"	4	2320363006	0.0 (Unreliable)
	"Pseudohermaphroditism"	"752.7"	4	2320363006	0.0 (Unreliable)
	"Other specified anomalies of genital organs"	"752.8"	19	2320363006	0.0 (Unreliable)
	"Unspecified anomalies of genital organs"	"752.9"	76	2320363006	0.0
	"Renal agenesis"	"753.0"	2047	2320363006	0.1
	"Cystic kidney disease"	"753.1"	6919	2320363006	0.3
	"Obstructive defects of urinary tract"	"753.2"	435	2320363006	0.0
	"Other specified anomalies of kidney"	"753.3"	267	2320363006	0.0
	"Other specified anomalies of ureter"	"753.4"	29	2320363006	0.0
	"Extrophy of urinary bladder"	"753.5"	53	2320363006	0.0
	"Atresia and stenosis of urethra and bladder neck"	"753.6"	165	2320363006	0.0
	"Other specified anomalies of bladder and urethra"	"753.8"	99	2320363006	0.0
	"Unspecified anomalies of urinary system"	"753.9"	580	2320363006	0.0
	"Talipes cavus"	"754.0"	1	2320363006	0.0 (Unreliable)
	"Talipes equinovarus"	"754.1"	6	2320363006	0.0 (Unreliable)
	"Talipes calcaneovalgus"	"754.2"	0	2320363006	0.0 (Unreliable)
	"Talipes, other specified types NEC"	"754.8"	0	2320363006	0.0 (Unreliable)
	"Talipes, unspecified type"	"754.9"	16	2320363006	0.0 (Unreliable)
	"Polydactyly"	"755.0"	3	2320363006	0.0 (Unreliable)
	"Syndactyly"	"755.1"	3	2320363006	0.0 (Unreliable)
	"Reduction deformity of upper limb"	"755.2"	3	2320363006	0.0 (Unreliable)
	"Reduction deformity of lower limb"	"755.3"	7	2320363006	0.0 (Unreliable)
	"Reduction deformity, unspecified limb"	"755.4"	12	2320363006	0.0 (Unreliable)
	"Other anomaly of upper limb (including shoulder girdle)"	"755.5"	15	2320363006	0.0 (Unreliable)
	"Congenital dislocation of hip"	"755.6"	10	2320363006	0.0 (Unreliable)
	"Other anomaly of lower limb (including pelvic girdle)"	"755.7"	33	2320363006	0.0
	"Generalised flexion contracture of limb joints"	"755.8"	105	2320363006	0.0
	"Other and unspecified anomaly of unspecified limb"	"755.9"	11	2320363006	0.0 (Unreliable)
	"Anomalies of skull and face bones"	"756.0"	717	2320363006	0.0
	"Anomalies of lumbosacral joint"	"756.1"	44	2320363006	0.0
	"Other anomalies of spine"	"756.2"	444	2320363006	0.0
	"Cervical rib"	"756.3"	0	2320363006	0.0 (Unreliable)
	"Other anomalies of ribs and sternum"	"756.4"	311	2320363006	0.0
	"Chondrodystrophy"	"756.5"	474	2320363006	0.0
	"Osteogenesis imperfecta"	"756.6"	481	2320363006	0.0
	"Other generalized anomalies of skeleton"	"756.7"	191	2320363006	0.0
	"Other specified anomalies of muscle, tendon, and fascia"	"756.8"	1205	2320363006	0.1
	"Unspecified anomalies of musculoskeletal system"	"756.9"	186	2320363006	0.0
	"Hereditary edema of legs"	"757.0"	6	2320363006	0.0 (Unreliable)
	"Pigmented nevus"	"757.1"	9	2320363006	0.0 (Unreliable)
	"Other specified anomalies of skin"	"757.2"	302	2320363006	0.0
	"Specified anomalies of hair"	"757.3"	3	2320363006	0.0 (Unreliable)
	"Specified anomalies of nails"	"757.4"	0	2320363006	0.0 (Unreliable)
	"Unspecified anomalies of skin, hair, and nails"	"757.9"	10	2320363006	0.0 (Unreliable)
	"Anomalies of spleen"	"758.0"	70	2320363006	0.0
	"Anomalies of adrenal gland"	"758.1"	222	2320363006	0.0
	"Anomalies of thyroid gland"	"758.2"	11	2320363006	0.0 (Unreliable)
	"Anomalies of other endocrine glands"	"758.3"	98	2320363006	0.0
	"Other specified congenital anomaly"	"758.8"	918	2320363006	0.0
	"Unspecified congenital anomaly"	"758.9"	1338	2320363006	0.1
	"Situs inversus"	"759.0"	95	2320363006	0.0
	"Conjoined twins"	"759.1"	220	2320363006	0.0
	"Other forms of monster"	"759.2"	351	2320363006	0.0
	"Down's disease"	"759.3"	2467	2320363006	0.1
	"Other syndromes due to autosomal abnormality"	"759.4"	3191	2320363006	0.1
	"Syndromes due to sex chromosome abnormality"	"759.5"	105	2320363006	0.0
