(001-009) Intestinal infectious diseases
001   Cholera
018.0       Acute miliary tuberculosis
018.00            Unspecified
018.01            Bacteriological or histological examination not done
018.02            Bacteriological or histological examination unknown (at present)
018.03            Tubercle bacilli found (in sputum) by microscopy
018.04            Tubercle bacilli not found (in sputum) by microscopy, but found by culture
018.05            Tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
018.06            Tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation in animals]
018.8       Other specified miliary tuberculosis
018.80            Unspecified
018.81            Bacteriological or histological examination not done
018.82            Bacteriological or histological examination unknown (at present)
018.83            Tubercle bacilli found (in sputum) by microscopy
018.84            Tubercle bacilli not found (in sputum) by microscopy, but found by culture
018.85            Tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
018.86            Tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation in animals]
018.9       Miliary tuberculosis, unspecified
018.90            Unspecified
018.91            Bacteriological or histological examination not done
018.92            Bacteriological or histological examination unknown (at present)
018.93            Tubercle bacilli found (in sputum) by microscopy
018.94            Tubercle bacilli not found (in sputum) by microscopy, but found by culture
018.95            Tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
018.96            Tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation in animals]
(020-027) Zoonotic bacterial diseases
020   Plague
020.0       Bubonic
020.1       Cellulocutaneous
020.2       Septicaemic
020.3       Primary pneumonic
020.4       Secondary pneumonic
020.5       Pneumonic, unspecified
020.8       Other specified types of plague
020.9       Plague, unspecified
021   Tularaemia
021.0       Ulceroglandular tularaemia
021.1       Enteric tularaemia
021.2       Pulmonary tularaemia
021.3       Oculoglandular tularaemia
021.8       Other specified tularaemia
021.9       Unspecified tularaemia
022   Anthrax
022.0       Cutaneous anthrax
022.1       Pulmonary anthrax
022.2       Gastro-intestinal anthrax
022.3       Anthrax septicaemia
022.8       Other specified manifestations of anthrax
022.9       Anthrax, unspecified
023   Brucellosis
023.0       Brucella melitensis
023.1       Brucella abortus
023.2       Brucella suis
023.3       Brucella canis
023.8       Other brucellosis
023.9       Brucellosis, unspecified
024   Glanders
025   Melioidosis
026   Rat-bite fever
026.0       Spirillary fever
026.1       Streptobacillary fever
026.9       Unspecified rat-bite fever
027   Other zoonotic bacterial diseases
027.0       Listeriosis
027.1       Erysipelothrix infection
